day,open,high,low,close,volume
2022-03-07,127.34,127.82,127.34,127.79,250200
2022-03-07,126.725,127.6,126.725,127.34,192061
2022-03-07,126.48,127.1167,126.27,126.72,142591
2022-03-07,126.5,127.01,126.43,126.56,147697
2022-03-07,126.47,127.13,125.91,126.54,376339
2022-03-07,126.5,126.5,126.5,126.5,540
2022-03-07,126.2,126.2,126.02,126.05,1105
2022-03-07,126.0,126.0,126.0,126.0,300
2022-03-07,126.0,126.2,126.0,126.0,3703
2022-03-07,125.75,125.75,125.75,125.75,436
2022-03-07,125.195,125.9,124.53,125.7,3876
2022-03-07,125.71,125.71,125.7,125.7,400
2022-03-07,125.4,125.41,125.4,125.41,885
2022-03-07,124.54,125.0,124.5,125.0,1502
2022-03-07,124.93,124.93,124.93,124.93,393
2022-03-07,126.65,126.65,125.93,125.93,323
2022-03-04,137.24,137.24,137.24,137.24,257
2022-03-04,126.7,126.7,126.7,126.7,308
2022-03-04,126.87,126.87,126.62,126.87,833
2022-03-04,127.0,127.0,127.0,127.0,500
2022-03-04,126.62,126.62,126.62,126.62,92746
2022-03-04,126.39,126.8,126.2369,126.63,514504
2022-03-04,126.43,126.525,126.13,126.4,198149
2022-03-04,125.97,126.56,125.96,126.43,137071
2022-03-04,126.01,126.265,125.85,125.9923,105197
2022-03-04,126.04,126.3,125.97,125.99,129583
2022-03-04,126.265,126.42,126.05,126.0599,71930
2022-03-04,125.85,126.36,125.76,126.2526,82133
2022-03-04,125.95,125.98,125.73,125.8156,74813
2022-03-04,126.2,126.3325,125.85,125.91,63196
2022-03-04,126.55,126.67,126.15,126.19,119285
2022-03-04,127.015,127.12,126.5,126.55,133659
2022-03-04,126.81,127.35,126.81,127.035,210685
2022-03-04,126.7,126.8809,126.53,126.8,114152
2022-03-04,126.73,127.02,126.67,126.72,172226
2022-03-04,126.395,126.79,126.235,126.73,216923
2022-03-04,125.61,126.42,125.45,126.4,130488
2022-03-04,125.7013,125.85,125.54,125.6,76641
2022-03-04,125.5,125.84,125.38,125.665,98597
2022-03-04,125.48,125.82,125.39,125.55,129074
2022-03-04,125.4,125.58,125.25,125.485,142116
2022-03-04,125.2115,125.5,125.14,125.385,121443
2022-03-04,125.43,125.45,125.0,125.18,126696
2022-03-04,124.82,125.43,124.7,125.43,122401
2022-03-04,125.18,125.31,124.54,124.8,143803
2022-03-04,124.822,125.23,124.55,125.18,137231
2022-03-04,124.4,125.08,124.2103,124.845,239319
2022-03-04,125.0,125.0,124.22,124.44,2888
2022-03-04,125.3,125.3,125.3,125.3,150
2022-03-04,125.2511,125.2511,125.2511,125.2511,100
2022-03-04,125.3,125.3,125.3,125.3,568
2022-03-04,124.5005,124.5005,124.5005,124.5005,200
2022-03-04,124.55,124.69,124.55,124.6,1637
2022-03-04,124.67,124.69,124.67,124.69,1507
2022-03-04,124.65,124.65,124.65,124.65,491
2022-03-04,124.5,124.5,124.32,124.32,1637
2022-03-03,124.53,125.0,123.89,125.0,1476
2022-03-03,125.28,125.28,125.0,125.0,1297
2022-03-03,125.5,125.5,125.28,125.29,1115
2022-03-03,126.15,126.15,125.96,125.96,893
2022-03-03,125.95,125.95,125.95,125.95,300
2022-03-03,126.19,126.19,126.19,126.19,100
2022-03-03,125.93,125.93,125.5,125.93,85747
2022-03-03,125.635,126.02,125.59,125.92,493321
2022-03-03,126.35,126.37,125.64,125.65,238701
2022-03-03,126.08,126.38,125.97,126.35,173775
2022-03-03,126.21,126.2505,125.98,126.11,275134
2022-03-03,126.33,126.35,126.06,126.2195,180354
2022-03-03,126.66,126.665,126.29,126.292,113855
2022-03-03,126.48,126.66,126.425,126.66,111732
2022-03-03,126.25,126.55,126.13,126.515,132291
2022-03-03,126.215,126.62,126.215,126.27,140613
2022-03-03,126.366,126.366,125.99,126.2,91177
2022-03-03,126.1254,126.4158,125.97,126.34,157761
2022-03-03,126.1,126.14,125.88,126.125,121630
2022-03-03,125.86,126.25,125.74,126.12,194088
2022-03-03,125.145,125.85,125.08,125.83,360157
2022-03-03,125.29,125.35,125.01,125.12,76617
2022-03-03,124.89,125.42,124.87,125.29,67524
2022-03-03,124.685,125.0213,124.61,124.875,67068
2022-03-03,124.65,124.82,124.425,124.73,83218
2022-03-03,124.275,124.79,124.27,124.66,135856
2022-03-03,124.67,124.82,124.2351,124.31,201457
2022-03-03,124.87,125.08,124.37,124.6933,194913
2022-03-03,125.2676,125.29,124.8,124.865,123919
2022-03-03,125.34,125.59,125.065,125.245,110129
2022-03-03,125.47,125.61,124.76,125.32,188427
2022-03-03,125.3,125.59,124.96,125.46,212106
2022-03-03,124.96,125.5585,124.46,125.4099,233635
2022-03-03,124.65,124.98,124.65,124.98,2105
